title,abstract
Patterns of Fasciola hepatica infection in Danish dairy cattle: implications for on-farm control of the parasite based on different diagnostic methods,"Bovine fasciolosis is an economically important livestock disease in Europe, and represents a particular challenge for organic farms, where cattle are grazed extensively and the use of anthelmintic is limited. A two-year longitudinal study was conducted on two conventional and two organic Danish dairy farms to examine the current temporal trend of F. hepatica infection on-farm, and to gather data of practical relevance for parasite control. Data were collected both at the herd and individual level using currently available diagnostic methods: a commercial serum antibody ELISA, a commercial copro-antigen ELISA, faecal egg counts, and monthly bulk tank milk (BTM) ELISA. The temporal patterns (animal age, farm-level temporal trends and seasonality) in the animal-level test results were analysed by generalised additive mixed models (GAMM)."
Long-term exposure of Aedes aegypti to Bacillus thuringiensis svar. israelensis did not involve altered susceptibility to this microbial larvicide or to other control agents,"Bacillus thuringiensis svar. israelensis (Bti) is an effective and safe biolarvicide to control Aedes aegypti. Its mode of action based on four protoxins disfavors resistance; however, control in endemic areas that display high mosquito infestation throughout the year requires continuous larvicide applications, which imposes a strong selection pressure. Therefore, this study aimed to investigate the effects of an intensive Bti exposure on an Ae. aegypti strain (RecBti), regarding its susceptibility to Bti and two of its protoxins tested individually, to other control agents temephos and diflubenzuron, and its profile of detoxifying enzymes."
Recapitulation of methotrexate hepatotoxicity with induced pluripotent stem cell-derived hepatocytes from patients with rheumatoid arthritis,"Methotrexate (MTX) is widely used for the treatment of rheumatoid arthritis (RA). The drug is cost-effective, but sometimes causes hepatotoxicity, requiring a physician’s attention. In this study, we simulated hepatotoxicity by treating hepatocytes derived from RA patient–derived induced pluripotent stem cells (RA-iPSCs) with MTX."
Down syndrome phenotype in a boy with a mosaic microduplication of chromosome 21q22,"Down syndrome, typically caused by trisomy 21, may also be associated by duplications of the Down syndrome critical region (DSCR) on chromosome 21q22. However, patients with small duplications of DSCR without accompanying deletions have rarely been reported."
Listeria monocytogenes meningitis in immunocompetent and healthy children: a case report and a review of the literature,"Listeria monocytogenes is a gram-positive bacteria generally transmitted to humans through ingestion of contaminated food. It typically infects high risk subjects, such as pregnant women, neonates, the elderly and immunocompromised patients. Listeria meningitis is rarely reported in previously healthy children with no immunological disorders. However, it can be aggressive in such subjects and is associated with a high mortality rate. Prompt diagnosis is essential so that adequate antibiotic treatment can be started and the best outcome achieved."
Hybrid Precoding Design Achieving Fully Digital Performance for Millimeter Wave Communications,"As a promising candidate for millimeter wave (mmWave) multiple-input and multiple-output (MIMO) communications, hybrid precoding techniques can reap the benefit of large antenna arrays, yet with only limited number of radio frequency (RF) chains. In this paper, we investigate the problem of achieving the same performance of the fully digital system with hybrid precoding. Specifically, for the single user MIMO system, we propose a closed form hybrid precoding design that can achieve the optimal fully digital performance for both frequency-flat and frequency-selective channels, and only requires the number of RF chains to equal the number of paths of the channel. The design for the case with even less RF chains is also given. Furthermore, for the multiuser (MU) system with single antenna at each mobile terminal (MT), two MU beamforming schemes are considered, which are the directional beamforming and zero-forcing. We show that for both schemes, the fully digital performance can be achieved with our proposed hybrid precoding designs with the number of RF chains no less than the sum number of channel paths from the base station to all the selected MTs. Numerical results are provided to validate our analytical results and show the performance gain of the proposed hybrid precoding designs compared to other benchmark schemes."
Bandwidth Allocation and Control Message Scheduling Algorithms for Improving the QoSs of High Priority Traffic in PON,"The passive optical network (PON) is the most promising candidate for supporting multiple service classes, i.e., high priority (HP) traffic and best-effort (BE) traffic, in the next-generation broadband access networks. Providing an efficient dynamic bandwidth allocation (DBA) algorithm is the most important issue for supporting multiple service classes of traffic simultaneously. This paper presents a new DBA algorithm, which is the modified version of the hybrid slot-size/rate (HSSR) scheme, and is called the modified HSSR (MHSSR) algorithm. We have also modified the control message scheduling algorithm to fit it to the proposed scheme. In the proposed MHSSR scheme, each cycle time, i.e., the length of a time cycle, is equally divided into two parts. In the 1st part of the cycle time, the bandwidth is dynamically allocated to the HP traffic of all the optical network units (ONUs). In contrast, in the 2nd part of the cycle time, the bandwidth is dynamically allocated to the BE traffic of one or multiple ONUs. Furthermore, to ensure guaranteed service for the HP traffic, the 1st part of the cycle time is extended while the 2nd part of the cycle time is compressed if the demand of the HP traffic is very high. However, the 1st part of the cycle time will never be compressed, even at the lightly loaded condition of the HP traffic. The modified control message-scheduling algorithm effectively coordinates the timing sequence between the two parts of the cycle time and ensures the synchronization between two Gate messages to each ONU. We have evaluated the performance of the proposed schemes through numerical simulations in terms of end-to-end packet delay, bandwidth wastage, remaining bytes per time cycle, jitter, and throughput for different offered loads. From the comparative analysis, it can be seen that the proposed scheme provides better performance than the existing HSSR and delay variation-guaranteed schemes."
Oxytetracycline reduces the diversity of tetracycline-resistance genes in the Galleria mellonella gut microbiome,"Clinically-relevant multidrug resistance is sometimes present in bacteria not exposed to human-made antibiotics, in environments without extreme selective pressures, such as the insect gut. The use of antibiotics on naïve microbiomes often leads to decreased microbe diversity and increased antibiotic resistance."
Factors predictive of high-output ileostomy: a retrospective single-center comparative study,"High-output syndrome (HOS) is a complication of ileostomy, which can affect quality of life significantly; however, its exact cause remains unknown. The aim of this study was to establish the frequency, as well as the preoperative and intraoperative factors predictive of HOS."
The influence of grain size on the magnetic properties of Fe3O4 nanocrystals synthesized by solvothermal method,"The peculiar magnetic properties of superparamagnetic iron oxide nanoparticles (SIONs) have spurred great interest in their potential application in enhancing medical images and drug delivery. Currently hindering the application of nanomagnetic particles in these fields is due to SIONs nonuniform size distribution, agglomeration, non-crystallinity, and low magnetic moment. In this paper, magnetic nanocrystals of different sizes and morphologies were prepared by the solvothermal method, which utilized an n-hexane-surfactant system with Fe(acac)3 and iron-powder precursors. The crystalline structure and particle size of grown SIONs are characterized by X-ray diffraction (XRD) and high-resolution transmission electron microscopy (HRTEM). HRTEM showed that the SIONs were approximately 5.6–6.8 nm in size with no agglomeration and a uniform distribution. Within the reaction time, HRTEM also confirmed that the shape and nanocrystals of SIONs had changed from an irregular crystal shape to triangles and quadrilaterals, and finally to hexagonal nanoparticles. According to the test results of the magnetic properties test and the literature, the material that has been synthesized is a superparamagnetic material. And the maximum saturation magnetization was 62.65 emu/g, which is reported among the largest magnetic properties of SIONs at a size of 6.8 nm."
One hour post-load plasma glucose and 3 year risk of worsening fasting and 2 hour glucose tolerance in the RISC cohort,
Tendon Healing in the Context of Complex Fractures,"Tendons connect muscle to bone and play an integral role in bone and joint alignment and loading. Tendons act as pulleys that provide anchorage of muscle forces for joint motion and stability, as well as for fracture reduction and realignment. Patients that experience complex fractures also have concomitant soft tissue injuries, such as tendon damage or rupture. Tendon injuries that occur at the time of bone fracture have long-term ramifications on musculoskeletal health, yet these injuries are often disregarded in clinical treatment and diagnosis for patients with bone fractures as well as in basic science approaches for understanding bone repair processes. Delayed assessment of soft tissue injuries during evaluation of trauma can lead to chronic pain, dysfunction, and delayed bone healing even following successful fracture repair, highlighting the importance of identifying and treating damaged tendons early. Treatment strategies for bone repair, such as mechanical stabilization and biological therapeutics, can impact tendon healing and function. Because poor tendon healing following complex fracture can significantly impact the function of tendon during bone fracture healing, a need exists to understand the healing process of complex fractures more broadly, beyond the healing of bone. In this review, we explored the mechanical and biological interaction of bone and tendon in the context of complex fracture, as well as the relevance and potential ramifications of tendon damage following bone fracture, which has particular impact on patients that experience complex fractures, such as from combat, automobile accidents, and other trauma."
Mother-Neonatal Intensive Care Unit (M-NICU): A Novel Concept in Newborn Care,"Health facilities in India are faced with the challenge of providing quality newborn care in the face of major skilled human resource shortage. A possible solution is the concept of Mother-Neonatal ICU (M-NICU), where the mother has her bed inside the neonatal intensive care unit (NICU) by the side of baby’s warmer. Our observations in M-NICU of a public sector hospital in New Delhi, India, indicate that mothers can be easily trained to follow asepsis routines and monitor the neonates, and are better prepared for their post-discharge care. Incorporating space for both mothers and their newborns in level-II NICUs may provide quality and developmentally supportive newborn care in coming years."
Coexisting Congenital Subglosso-palatal Membrane and Tongue Dermoid in a Neonate,Neonatal respiratory distress due to coexisting subglosso-palatal membrane and tongue dermoid has not been reported yet.
Diagnostic Yield of Xpert MTB/RIF in Bronchoalveolar Lavage in Children with Probable Pulmonary Tuberculosis,To evaluate utility of Xpert MTB/RIF in bronchoalveolar lavage fluid in children with probable pulmonary tuberculosis.
Quality Matters–Hematopoietic Stem Cell Transplantation versus Transfusion and Chelation in Thalassemia Major,To compare quality of life of children with thalassemia major who have undergone stem cell transplantation with those on regular transfusion.
Indian Academy of Pediatrics (IAP) Advisory Committee on Vaccines and Immunization Practices (ACVIP) Recommended Immunization Schedule (2018-19) and Update on Immunization for Children Aged 0 Through 18 Years,There is a need to revise/review recommendations regarding existing vaccines in view of current developments in vaccinology.
The Desi Ready-to-use Foods,
Age and sex differences in the association between access to medical care and health outcomes among older Chinese,Whether the association between access to medical care and health outcomes differs by age and gender among older adults in China is unclear. We aimed to investigate the associations between self-reported inadequate access to care and multiple health outcomes among older men and women in mainland China.
Beyond surgery: clinical and economic impact of Enhanced Recovery After Surgery programs,"Enhanced Recovery After Surgery (ERAS) is a perioperative management based on multimodality and multidisciplinary work. ERAS has been shown to have important clinical and economic benefits, but its spread remains slow worldwide."
Exploring MEST: a new universal teaching strategy for school health services to promote positive mental health literacy and mental wellbeing among Norwegian adolescents,"Mental health among adolescents is an important public health challenge. School health services perform central public health functions in Norwegian municipalities, where school nurses are uniquely positioned to educate and promote mental health among adolescents. MEST (MEST is not an acronym; MEST is a short version of the Norwegian word for coping) is a newly developed universal working strategy for school health services that aims to promote positive mental health literacy (MHL) and mental wellbeing in the adolescent population. The aim of this study was to investigate the potential outcome mean differences in positive MHL and mental wellbeing between adolescents who participated and those who did not participate in MEST over a school year."
A methodology to design a performance management system in preventive care,"Preventive care has gained increasing attention in health reforms around the world due to its ability to reduce the burden of disease and to save health costs. Nevertheless, there is a gap in terms of the development of reliable systems to measure and evaluate performance of preventive care in order to support decision-making and increase service outcomes. The aim of this study is to define a methodology for designing a performance management system (PMS) in order to effectively support the planning, control and evaluation of preventive care and to identify the factors that influence such a process."
Endothelial cells from pulmonary endarterectomy specimens possess a high angiogenic potential and express high levels of hepatocyte growth factor,"Impaired angiogenesis is assumed to be an important factor in the development of chronic thromboembolic pulmonary hypertension (CTEPH). However, the role of endothelial cells (ECs) in CTEPH remains unclear. The aim of this study was to investigate the angiogenic potential of ECs from pulmonary endarterectomy (PEA) specimens."
Plaque biofilm microbial diversity in infants aged 12 months and their mothers with or without dental caries: a pilot study,"A number of studies on oral microbial diversity of early childhood caries (ECC) have tended to focus on mid- or late-stage of ECC, with a lack of research into early stage of tooth eruption and maternal influence. The aims of this study are to compare the supragingival plaque biofilm microbiota diversity between mothers with or without dental caries and their 12-month-old infants, and to explore the relationship of microbial diversity between infants and their mothers, using sequencing analysis."
Gancao (Glycyrrhizae Radix) provides the main contribution to Shaoyao-Gancao decoction on enhancements of CYP3A4 and MDR1 expression via pregnane X receptor pathway in vitro,"Chinese herbal formula Shaoyao Gancao decoction (SGD) is often used as an adjuvant with chemotherapeutic agents to treat cancer. Due to the herb-drug interactions, the alternations of drug metabolic enzyme and drug transporters induced by SGD deserve to be explored. We aimed to investigate the effect of SGD on the pregnane X receptor (PXR)-mediated transcriptional regulation of cytochrome P450 3A4 (CYP3A4) and drug transporter multidrug resistance protein 1 (MDR1) in vitro. Besides, we assessed the contribution of constituent herbs to SGD on the regulation of CYP3A4 and MDR1."
Metabolomic analyses reveal lipid abnormalities and hepatic dysfunction in non-human primate model for Yersinia pestis,"Pneumonic plague is caused by the aerosolized form of Yersinia pestis and is a highly virulent infection with complex clinical consequences, and without treatment, the fatality rate approaches 100%. The exact mechanisms of disease progression are unclear, with limited work done using metabolite profiling to study disease progression."
Seismic Imaging of the Sedimentary System of the Upper Cretaceous Nenjiang Formation in the Northern Songliao Basin,"This paper studied seismic imaging of the sedimentary system of the Nenjiang Formation in the Northern Songliao Basin based on seismic sedimentology. An accurate and detailed depiction and explanation is provided for underground geological bodies within a relative geological period using the stratal slice technology, based on three-order sequence correlations of well logging and seismic data for the purpose of obtaining high-resolution pictures of the sedimentary system. Research results have revealed that the sedimentary system of the Upper Cretaceous Nenjiang Formation in the Northern Songliao Basin includes meandering streams, anastomosing streams, lake deltas, and sediment gravity flow channels. Based on seismic imaging analysis, the genesis and seismic geomorphology of the sedimentary system of the Nenjiang Formation are explored in order to understand the spatial distribution of typical sedimentary bodies and the evolution of streams in the Nenjiang Formation. According to the research results, the sedimentation of the Nenjiang Formation was subject to the delta system in the east and northeast of the formation. The provenance in the northeastern part played a dominant role during the deposition of the Nenjiang Formation for some time; after the earlier maximum flooding in the second and third members of the Nenjiang Formation, the northeastern system began to decline and was gradually replaced by the eastern system. Stratal slices have revealed that a well-developed gravity flow channel system was developed in the first member of the Nenjiang Formation, and massive slip blocks occurred in the second and third members of the formation. The research results indicated that the large gravity flow channel system in the first member of the Nenjiang Formation was formed by streams that emptied directly into the lake; and the slip blocks in the second and third members were the results of gravity sliding of sediments along steep slopes at the delta front."
"Machine learning methodologies versus cardiovascular risk scores, in predicting disease risk","The use of Cardiovascular Disease (CVD) risk estimation scores in primary prevention has long been established. However, their performance still remains a matter of concern. The aim of this study was to explore the potential of using ML methodologies on CVD prediction, especially compared to established risk tool, the HellenicSCORE."
Clinical characteristics and treatment outcomes in six cases of malignant tenosynovial giant cell tumor: initial experience of molecularly targeted therapy,"Although tenosynovial giant cell tumor (TGCT) is classified as a benign tumor, it may undergo malignant transformation and metastasize in extremely rare occasions. High aberrant expression of CSF1 has been implicated in the development of TGCT and recent studies have shown promising activity of several CSF1R inhibitors against benign diffuse-type TGCT; however, little is known about their effects in malignant TGCT."
Endothelial cells from pulmonary endarterectomy specimens possess a high angiogenic potential and express high levels of hepatocyte growth factor,"Impaired angiogenesis is assumed to be an important factor in the development of chronic thromboembolic pulmonary hypertension (CTEPH). However, the role of endothelial cells (ECs) in CTEPH remains unclear. The aim of this study was to investigate the angiogenic potential of ECs from pulmonary endarterectomy (PEA) specimens."
Plaque biofilm microbial diversity in infants aged 12 months and their mothers with or without dental caries: a pilot study,"A number of studies on oral microbial diversity of early childhood caries (ECC) have tended to focus on mid- or late-stage of ECC, with a lack of research into early stage of tooth eruption and maternal influence. The aims of this study are to compare the supragingival plaque biofilm microbiota diversity between mothers with or without dental caries and their 12-month-old infants, and to explore the relationship of microbial diversity between infants and their mothers, using sequencing analysis."
"Prevalence, trend and contributing factors of geriatric syndromes among older Swedes: results from the Stockholm County Council Public Health Surveys","Evidence is scarce on the trend in prevalence of geriatric syndromes (GS). This study assesses how GS prevalence changes over time in Swedish older community-dwellers by socio-demography, and attempts to highlight factors that may contribute to explain the trend."
Exploring associations of maternal exposure to ambient temperature with duration of gestation and birth weight: a prospective study,"Evidence suggests the possible impact of ambient high temperature on fetal growth and birth outcomes. However, little is known about the relative impact of exposure to heat and cold and the possible vulnerable window during pregnancy."
Use of pregnancy ultrasound before the 19th week scan: an analytical study based on the Icelandic Childbirth and Health Cohort,"Use of ultrasound scans early in pregnancy is increasing, but we have limited knowledge about the actual prevalence, associated decision-making and impact on expectant women/couples in a general population. The aim of this study was to document the use of, and experiences related to, foetal scanning before the recommended 19th week scan among pregnant women in Iceland."
Does endometrial scratching increase the rate of spontaneous conception in couples with unexplained infertility and a good prognosis (Hunault > 30%)? Study protocol of the SCRaTCH-OFO trial: a randomized controlled trial,"In the Netherlands, couples with unexplained infertility and a good prognosis to conceive spontaneously (i.e. Hunault > 30%) are advised to perform timed intercourse for at least another 6 months. If couples fail to conceive within this period, they will usually start assisted reproductive technology (ART). However, treatment of unexplained infertility by ART is empirical and can involve significant burdens. Intentional endometrial injury, also called ‘endometrial scratching’, has been proposed to positively affect the chance of embryo implantation in patients undergoing in vitro fertilization (IVF). It might also be beneficial for couples with unexplained infertility as defective endometrial receptivity may play a role in these women. The primary aim of this study is to determine whether endometrial scratching increases live birth rates in women with unexplained infertility."
Acceptability of option B+ among HIV positive women receiving antenatal and postnatal care services in selected health centre’s in Lusaka,"In 2013, Zambia accepted the immediate operationalization of Option B+, a policy used to try and eliminate mother to child transmission. This policy requires all HIV-positive pregnant and breastfeeding women to initiate antiretroviral treatment for life regardless of CD4 count. However, not all HIV positive women accept treatment for life. This study aimed to investigate acceptability of lifelong ART (Option B+) among HIV positive women receiving antenatal and postnatal services at the university teaching hospital and Lusaka urban city clinics."
miR-18a reactivates the Epstein-Barr virus through defective DNA damage response and promotes genomic instability in EBV-associated lymphomas,"The Epstein-Barr virus (EBV) is closely associated with several types of malignancies. EBV is normally present in the latent state in the peripheral blood B cell compartment. The EBV latent-to-lytic switch is required for virus spread and virus-induced carinogenesis. Immunosuppression or DNA damage can induce the reactivation of EBV replication. EBV alone is rarely sufficient to cause cancer. In this study, we investigated the roles of host microRNAs and environmental factors, such as DNA-damage agents, in EBV reactivation and its association with lymphomagenesis."
"Symptomatic venous thromboembolism associated with peripherally inserted central catheters predicts a worse survival in nasopharyngeal carcinoma: results of a large cohort, propensity score–matched analysis","Despite increasing use, symptomatic venous thromboembolism (VTE) associated with peripherally inserted central catheter (PICC) is a common complication in nonmetastatic nasopharyngeal carcinoma (NPC) patients."
Association of high body mass index with development of interstitial fibrosis in patients with IgA nephropathy,"The worldwide prevalence of obesity is increasing. Obesity is associated with a variety of chronic diseases, including chronic kidney disease. Several studies suggested that body mass index (BMI) could be an independent risk factor for progression of IgA nephropathy (IgAN). However, whether high BMI is associated with progression of IgAN remains uncertain."
First insights on the genetic diversity of MDR Mycobacterium tuberculosis in Lebanon,"Lebanon hosts a heterogeneous population coming from underdeveloped and developing countries, resulting in increasing incidences of tuberculosis over the past years. The genetic heterogeneity and lineages associated with tuberculosis, along with their resistance determinants have not been studied at the genomic level previously in the region."
"Association of HIV-infection, antiretroviral treatment and metabolic syndrome with large artery stiffness: a cross-sectional study","Effective combined antiretroviral therapy (cART) has improved life expectancy among people living with HIV-1 infection. Treated HIV-1infection increases the prevalence of metabolic syndrome (MS). Despite sub-Saharan Africa having among the highest rates of HIV-1 infection, the effects of MS in HIV-1-infected individuals on cardiovascular risk is poorly explored. The aim of the study was to assess whether MS and/or HIV-1 treatment correlates with large elastic artery stiffness in HIV-1-infected patients treated with first-line cART."
Enhanced Incorporation of Gaseous CO2 to Succinate by a Recombinant Escherichia coli W3110,"Carbon dioxide (CO2) emissions are related to global warming. However, CO2 can be used as an abundant and cheap carbon source for production of valuable chemicals using carbon capture and storage technology. Here, the genes related to carbon flux toward pyruvate biosynthesis in E. coli were deleted to enhance the incorporation of CO2 for succinate production. The codonoptimized carbonic anhydrase gene (SP(-)HCCA) derived from Hahella chejuensis KCTC 2396 and the phosphoenolpyruvate carboxylase gene (ppc) of E. coli W3110 were co-overexpressed to enhance carbon flux toward oxaloacetate synthesis in E. coli. Finally, we constructed SGJS134, which shows the highest production of succinate derived from CO2 compared with other strains. SGJS134 produced approximately 6.5 mM succinate from CO2 and yielded approximately 13.0 mM succinate per dry cell weight. These results may be useful for enhancing the incorporation of CO2 for succinate production in E. coli. Additionally, the metabolic engineering method used in this study will propose the potential of E. coli to convert CO2 to valuable chemicals."
Metabolomic profiling reveals enrichment of cordycepin in senescence process of Cordyceps militaris fruit bodies,"Cordyceps militaris is a species of Cordyceps that is classified in the Cordycipitaceae family and is well known in East Asia as a traditional medicinal mushroom. Its artificial fruit body has been widely cultivated for commercial use in cosmetics, functional food, and medicine. To explore the metabolites associated with fruit body development, we conducted gas chromatography mass spectrometry (GC-MS) analyses based on developmental stage, which was divided into the growth period (stage 1, stage 2, and stage 3) and aging period (stage 4). We detected 39 biochemical metabolites associated with nucleotide, carbohydrate, and amino acid metabolism. Cordycepin, one of the representative bioactive compounds in C. militaris, was significantly enriched in stage 4 of aging period and is associated with glucose accumulation. The accumulation of cordycepin in stage 4 of aging period also seems to be related to the glutamine and glutamic acid pathway. Our results also showed enrichment of other bioactive compounds such as mannitol and xylitol in stage 4 of aging period. Our metabolomic profiling based on the developmental stages of C. militaris is useful for exploring bioactive compounds (e.g., cordycepin, mannitol, GABA, and xylitol) that are enriched in stage 4 of aging period and understanding the biosynthetic mechanisms associated with cordycepin production. Through optimization of fruit body cultivation by selecting stage 4 of aging period as a harvesting time, our findings can be utilized in food and medical applications of C. militaris in future."
Mother-Neonatal Intensive Care Unit (M-NICU): A Novel Concept in Newborn Care,"Health facilities in India are faced with the challenge of providing quality newborn care in the face of major skilled human resource shortage. A possible solution is the concept of Mother-Neonatal ICU (M-NICU), where the mother has her bed inside the neonatal intensive care unit (NICU) by the side of baby’s warmer. Our observations in M-NICU of a public sector hospital in New Delhi, India, indicate that mothers can be easily trained to follow asepsis routines and monitor the neonates, and are better prepared for their post-discharge care. Incorporating space for both mothers and their newborns in level-II NICUs may provide quality and developmentally supportive newborn care in coming years."
Quality Matters–Hematopoietic Stem Cell Transplantation versus Transfusion and Chelation in Thalassemia Major,To compare quality of life of children with thalassemia major who have undergone stem cell transplantation with those on regular transfusion.
Indian Academy of Pediatrics (IAP) Advisory Committee on Vaccines and Immunization Practices (ACVIP) Recommended Immunization Schedule (2018-19) and Update on Immunization for Children Aged 0 Through 18 Years,There is a need to revise/review recommendations regarding existing vaccines in view of current developments in vaccinology.
Coexisting Congenital Subglosso-palatal Membrane and Tongue Dermoid in a Neonate,Neonatal respiratory distress due to coexisting subglosso-palatal membrane and tongue dermoid has not been reported yet.
The Desi Ready-to-use Foods,
Diagnostic Yield of Xpert MTB/RIF in Bronchoalveolar Lavage in Children with Probable Pulmonary Tuberculosis,To evaluate utility of Xpert MTB/RIF in bronchoalveolar lavage fluid in children with probable pulmonary tuberculosis.
One hour post-load plasma glucose and 3 year risk of worsening fasting and 2 hour glucose tolerance in the RISC cohort,
Comprehensive assembly and analysis of the transcriptome of maritime pine developing embryos,"There are clear differences in embryo development between angiosperm and gymnosperm species. Most of the current knowledge on gene expression and regulation during plant embryo development has derived from studies on angiosperms species, in particular from the model plant Arabidopsis thaliana. The few published studies on transcript profiling of conifer embryogenesis show the existence of many putative embryo-specific transcripts without an assigned function. In order to extend the knowledge on the transcriptomic expression during conifer embryogenesis, we sequenced the transcriptome of zygotic embryos for several developmental stages that cover most of Pinus pinaster (maritime pine) embryogenesis."
Na+/K+ Balance and Transport Regulatory Mechanisms in Weedy and Cultivated Rice (Oryza sativa L.) Under Salt Stress,"Salinization is a primary abiotic stress constraining global plant growth and production. Weedy rice, though highly homologous to cultivated rice, is more salt tolerant during seed germination and seedling growth; we hypothesize that this is owing to ionic homeostasis and changes in the expression of genes encoding ion transport regulators."
Transciptome profiling at early infection of Elaeis guineensis by Ganoderma boninense provides novel insights on fungal transition from biotrophic to necrotrophic phase,"Basal stem rot (BSR) caused by hemibiotroph Ganoderma boninense is a devastating disease resulting in a major loss to the oil palm industry. Since there is no physical symptom in oil palm at the early stage of G. boninense infection, characterisation of molecular defense responses in oil palm during early interaction with the fungus is of the utmost importance. Oil palm (Elaeis guineensis) seedlings were artificially infected with G. boninense inoculums and root samples were obtained following a time-course of 0, 3, 7, and 11 days-post-inoculation (d.p.i) for RNA sequencing (RNA-seq) and identification of differentially expressed genes (DEGs)."
Tendon Healing in the Context of Complex Fractures,"Tendons connect muscle to bone and play an integral role in bone and joint alignment and loading. Tendons act as pulleys that provide anchorage of muscle forces for joint motion and stability, as well as for fracture reduction and realignment. Patients that experience complex fractures also have concomitant soft tissue injuries, such as tendon damage or rupture. Tendon injuries that occur at the time of bone fracture have long-term ramifications on musculoskeletal health, yet these injuries are often disregarded in clinical treatment and diagnosis for patients with bone fractures as well as in basic science approaches for understanding bone repair processes. Delayed assessment of soft tissue injuries during evaluation of trauma can lead to chronic pain, dysfunction, and delayed bone healing even following successful fracture repair, highlighting the importance of identifying and treating damaged tendons early. Treatment strategies for bone repair, such as mechanical stabilization and biological therapeutics, can impact tendon healing and function. Because poor tendon healing following complex fracture can significantly impact the function of tendon during bone fracture healing, a need exists to understand the healing process of complex fractures more broadly, beyond the healing of bone. In this review, we explored the mechanical and biological interaction of bone and tendon in the context of complex fracture, as well as the relevance and potential ramifications of tendon damage following bone fracture, which has particular impact on patients that experience complex fractures, such as from combat, automobile accidents, and other trauma."
The influence of grain size on the magnetic properties of Fe3O4 nanocrystals synthesized by solvothermal method,"The peculiar magnetic properties of superparamagnetic iron oxide nanoparticles (SIONs) have spurred great interest in their potential application in enhancing medical images and drug delivery. Currently hindering the application of nanomagnetic particles in these fields is due to SIONs nonuniform size distribution, agglomeration, non-crystallinity, and low magnetic moment. In this paper, magnetic nanocrystals of different sizes and morphologies were prepared by the solvothermal method, which utilized an n-hexane-surfactant system with Fe(acac)3 and iron-powder precursors. The crystalline structure and particle size of grown SIONs are characterized by X-ray diffraction (XRD) and high-resolution transmission electron microscopy (HRTEM). HRTEM showed that the SIONs were approximately 5.6–6.8 nm in size with no agglomeration and a uniform distribution. Within the reaction time, HRTEM also confirmed that the shape and nanocrystals of SIONs had changed from an irregular crystal shape to triangles and quadrilaterals, and finally to hexagonal nanoparticles. According to the test results of the magnetic properties test and the literature, the material that has been synthesized is a superparamagnetic material. And the maximum saturation magnetization was 62.65 emu/g, which is reported among the largest magnetic properties of SIONs at a size of 6.8 nm."
Occurrence of brassinosteroids and influence of 24-epibrassinolide with brassinazole on their content in the leaves and roots of Hordeum vulgare L. cv. Golden Promise,24-epibrassinolide overcame the inhibitory effect of brassinazole on the barley growth and the content of brassinosteroids.
Full steam ahead: direct steam exposure to inhibit spread of invasive aquatic macrophytes,"Biosecurity protocols designed to prevent invader spread have become integral to invasive species management strategies. However, application of many proposed spread-prevention practices is inhibited due to low practicality, high expense, undesirable non-target effects and a lack of known efficacy. Here, we examine the use of direct steam exposure to induce substantial fragment (i.e. propagule stage) degradation of seven invasive macrophytes: Ceratophyllum demersum, Crassula helmsii, Egeria densa, Elodea canadensis, Elodea nuttallii, Lagarosiphon major and Potamogeton crispus. Each species was independently exposed to steam treatments in loose clumps of three fragments, steamed at a distance of 2–3 cm from the source, for varied exposure times: 10 s, 30 s, 1 min, 2 min, and 5 min. Furthermore, we develop and apply a novel degradation scale describing visual tissue biodegradation stages and/or resumption of growth for fragmentary propagules. Steam treatments were observed to be highly efficacious, with total degradation being induced by 10 s of direct steam exposure. This was apparent for all species following a seven day recovery period, except C. demersum, which took until 21 days. Conversely, control specimens displayed excellent survival and/or viability (i.e. resumption of growth). Therefore, we argue that this innovative, yet simple technique can be used to improve biosecurity practices to inhibit the spread of invasive macrophytes."
In vivo long-term investigation of tumor bearing mKate2 by an in-house fluorescence molecular imaging system,"Optical imaging is one of the most common, low-cost imaging tools used for investigating the tumor biological behavior in vivo. This study explores the feasibility and sensitivity of a near infrared fluorescent protein mKate2 for a long-term non-invasive tumor imaging in BALB/c nude mice, by using a low-power optical imaging system."
"Interaction, Ideology, and Practice in Mental Health Rehabilitation","This paper investigates how two ideologies of mental health rehabilitation—recovery ideology and communal approach—are realized in interactional practices associated with psychosocial rehabilitation. More spesifically, the paper discusses employee selection in the context of the Clubhouse-created Transitional Employment (TE) programme, which offers employment opportunities for rehabilitants. The paper describes how joint decisions are established during the moment-by-moment interactional processes at the Clubhouse. Drawing from the data set of 29 video-recorded rehabilitation group meetings, and Conversation Analysis as a method, the paper analyzes two questions: (1) How do the participants talk about the decision-making process associated with the TE on a “meta” level? And (2) how are the TE employees actually selected in the turn-by-turn sequential unfolding of interaction? When discussing the TE employee selection procedure on a “meta” level, the values of recovery ideology focusing on client empowerment and self-determination are prevalent. Also, the central ideals of the communal approach—openness and collaboration—are defended as decision-making guidelines. However, in the meetings where decisions on the TE employees are concretely made, there is a mismatch between the two ideological approaches to rehabilitation and the actual practices observable in the relevant interactional encounters."
